Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
1925,19,40,74,66,2,1
1926,20,54,40,100,2,1
1927,19,98,52,85,5,1
1928,18,50,64,45,6,1
1929,19,85,55,93,4,1
1930,18,71,96,54,7,1
1931,18,76,44,71,2,1
1932,19,91,47,83,7,1
1933,20,100,43,53,2,1
1934,23,43,73,89,1,1
1935,22,98,58,74,3,1
1936,22,56,68,41,5,1
1937,23,68,95,39,2,1
1938,24,89,75,76,8,1
1939,24,63,39,82,4,1
1940,18,72,84,41,4,1
1941,18,52,38,45,4,0
1942,20,99,85,83,8,1
1943,21,35,86,64,1,1
1944,19,38,73,75,4,1
1945,18,38,42,37,6,0
1946,22,61,79,74,1,1
1947,20,77,62,85,5,1
1948,19,93,61,66,4,1
1949,20,66,99,82,3,1
1950,19,67,68,54,2,1
1951,19,62,96,69,5,1
1952,23,89,96,58,6,1
1953,18,94,72,74,3,1
1954,20,96,60,86,5,1
1955,20,68,58,73,6,1
1956,23,90,73,95,4,1
1957,22,47,55,99,5,1
1958,22,90,81,96,5,1
1959,24,52,82,36,5,1
1960,18,88,47,40,1,1
1961,18,77,37,77,8,1
1962,21,73,66,74,3,1
1963,23,95,69,73,7,1
1964,22,76,53,62,6,1
1965,19,52,48,97,8,1
1966,20,57,82,98,4,1
1967,18,88,79,46,2,1
1968,20,64,53,75,4,1
1969,20,92,98,63,4,1
1970,21,52,100,57,1,1
1971,22,41,100,85,1,1
1972,18,74,79,79,5,1
1973,20,99,37,56,8,1
1974,18,83,72,44,4,1
1975,19,86,76,41,3,1
1976,21,63,74,49,1,1
1977,19,55,84,80,6,1
1978,18,43,69,95,8,1
1979,24,81,58,95,1,1
1980,18,76,51,85,3,1
1981,22,85,74,72,1,1
1982,20,90,100,46,7,1
1983,20,85,78,100,3,1
1984,19,54,57,88,8,1
1985,21,61,40,73,7,1
1986,24,72,100,73,7,1
1987,23,99,55,64,2,1
1988,20,88,69,82,3,1
1989,22,58,63,65,2,1
1990,19,81,41,59,6,1
1991,19,97,87,85,5,1
1992,23,91,71,47,5,1
1993,22,89,57,97,8,1
1994,21,94,42,76,8,1
1995,22,96,82,88,8,1
1996,21,64,44,90,7,1
1997,22,56,58,53,1,1
1998,22,63,81,80,3,1
1999,18,75,87,49,1,1
2000,19,76,73,66,3,1
2001,22,99,100,83,8,1
2002,23,65,40,55,1,1
2003,22,64,55,99,5,1
2004,20,52,70,61,6,1
2005,19,51,37,57,5,0
2006,20,72,76,81,1,1
2007,19,48,79,46,3,1
2008,20,90,78,100,4,1
2009,22,56,67,39,6,1
2010,22,90,94,43,3,1
2011,18,53,60,54,1,1
2012,23,91,55,97,3,1
2013,20,78,36,64,8,1
2014,21,69,81,50,2,1
2015,18,35,64,39,3,0
2016,20,86,61,63,5,1
2017,20,71,54,81,7,1
2018,18,99,84,56,5,1
2019,22,85,57,91,2,1
2020,20,35,47,69,6,1
2021,22,55,38,94,3,1
2022,18,87,48,94,6,1
2023,22,50,54,92,4,1
2024,19,95,47,37,3,1
2025,21,88,37,68,5,1
2026,24,74,81,79,7,1
2027,20,60,37,84,5,1
2028,23,99,35,36,6,1
2029,21,98,58,49,1,1
2030,24,77,69,71,5,1
2031,22,51,48,49,1,0
2032,20,93,47,94,5,1
2033,22,57,81,98,8,1
2034,19,41,84,86,5,1
2035,18,78,60,57,7,1
2036,20,87,37,71,4,1
2037,24,68,85,75,1,1
2038,24,80,74,91,1,1
2039,19,50,70,59,5,1
2040,19,53,85,71,8,1
2041,20,36,35,74,1,0
2042,22,44,67,80,5,1
2043,23,84,41,94,5,1
2044,24,46,86,53,6,1
2045,24,56,45,43,3,0
2046,19,66,61,39,1,1
2047,21,35,48,60,7,0
2048,19,88,80,53,2,1
2049,23,92,44,64,6,1
2050,22,52,58,82,1,1
2051,22,40,95,50,7,1
2052,21,79,52,52,8,1
2053,24,57,43,90,1,1
2054,19,57,51,55,4,1
2055,22,60,92,65,2,1
2056,23,41,47,35,2,0
2057,20,78,84,37,7,1
2058,18,61,40,59,4,1
2059,18,60,85,42,4,1
2060,18,70,70,99,1,1
2061,24,89,59,96,3,1
2062,19,98,45,41,7,1
2063,21,91,78,41,4,1
2064,22,95,48,42,2,1
2065,20,36,63,53,7,1
2066,23,89,84,51,2,1
2067,20,72,39,45,1,1
2068,23,63,91,83,7,1
2069,24,60,60,45,3,1
2070,19,69,40,75,5,1
2071,18,63,50,96,7,1
2072,19,68,94,86,4,1
2073,24,75,46,100,4,1
2074,21,75,37,74,1,1
2075,21,57,97,39,6,1
2076,24,37,98,56,6,1
2077,23,92,96,71,3,1
2078,22,66,40,45,2,1
2079,22,65,53,78,2,1
2080,23,77,52,87,5,1
2081,21,41,77,95,2,1
2082,21,35,37,47,6,0
2083,21,95,72,45,6,1
2084,19,48,78,45,8,1
2085,21,86,97,41,4,1
2086,20,40,76,51,5,1
2087,18,44,98,82,3,1
2088,21,64,88,48,5,1
2089,23,55,71,97,7,1
2090,18,94,38,98,3,1
2091,19,97,36,99,6,1
2092,23,76,78,68,2,1
2093,18,85,96,43,1,1
2094,23,98,35,71,5,1
2095,19,90,51,64,5,1
2096,20,75,50,75,4,1
2097,19,66,43,79,8,1
2098,19,49,87,81,8,1
2099,23,96,93,41,8,1
2100,24,61,43,48,4,1
2101,22,62,46,82,6,1
2102,21,98,75,40,3,1
2103,21,93,49,68,8,1
2104,20,92,100,80,1,1
2105,20,36,45,93,7,1
2106,21,70,42,42,4,1
2107,22,47,89,58,4,1
2108,21,49,40,38,2,0
2109,24,94,87,35,2,1
2110,22,56,54,68,6,1
2111,20,97,73,43,8,1
2112,18,59,68,97,6,1
2113,23,82,91,44,4,1
2114,24,77,53,44,3,1
2115,24,72,65,84,7,1
2116,20,75,74,78,8,1
2117,20,79,48,82,1,1
2118,19,74,71,40,4,1
2119,24,51,78,58,3,1
2120,19,91,43,92,3,1
2121,19,36,92,98,8,1
2122,23,96,54,90,4,1
2123,19,43,84,46,8,1
2124,22,51,54,69,3,1
2125,21,84,70,40,5,1
2126,18,74,61,99,8,1
2127,20,92,66,94,3,1
2128,22,55,35,63,4,1
2129,18,52,51,72,3,1
2130,24,89,43,56,8,1
2131,24,63,79,42,7,1
2132,24,58,100,97,4,1
2133,22,51,66,47,2,1
2134,22,52,79,61,4,1
2135,20,76,43,52,3,1
2136,21,79,64,52,4,1
2137,19,51,72,96,1,1
2138,24,48,94,48,4,1
2139,23,83,35,45,4,1
2140,21,63,39,51,8,1
2141,23,38,97,85,1,1
2142,20,54,70,48,1,1
2143,20,81,99,91,1,1
2144,20,43,58,40,6,0
2145,18,61,38,91,5,1
2146,23,49,59,38,6,0
2147,21,53,41,45,4,0
2148,21,86,47,45,6,1
2149,22,60,77,42,8,1
2150,22,60,91,93,6,1
2151,24,60,70,55,1,1
2152,22,80,48,99,1,1
2153,20,83,61,58,2,1
2154,21,87,71,64,6,1
2155,23,37,59,91,5,1
2156,20,100,38,51,8,1
2157,18,76,50,93,8,1
2158,22,53,53,65,8,1
2159,20,51,63,98,4,1
2160,20,67,85,82,7,1
2161,18,83,52,57,8,1
2162,19,90,92,64,7,1
2163,21,97,78,89,3,1
2164,23,37,50,41,5,0
2165,24,83,99,46,5,1
2166,19,89,36,94,2,1
2167,22,60,90,86,4,1
2168,20,86,62,61,4,1
2169,18,41,99,46,1,1
2170,18,80,39,47,1,1
2171,21,80,56,96,5,1
2172,19,50,47,63,2,1
2173,24,58,99,69,4,1
2174,21,95,50,94,2,1
2175,20,88,98,63,3,1
2176,21,96,66,65,7,1
2177,23,35,85,95,4,1
2178,18,83,92,36,1,1
2179,18,59,80,67,5,1
2180,22,44,86,96,2,1
2181,22,50,97,93,7,1
2182,24,92,94,74,7,1
2183,20,63,99,83,8,1
2184,23,40,89,66,7,1
2185,19,50,91,72,1,1
2186,21,54,60,47,5,1
2187,24,77,46,88,1,1
2188,20,60,80,47,4,1
2189,22,67,81,73,2,1
2190,21,60,72,57,3,1
2191,22,79,55,48,8,1
2192,21,97,48,51,6,1
2193,19,86,36,58,8,1
2194,20,60,67,92,7,1
2195,21,36,40,97,1,1
2196,23,48,71,68,6,1
2197,24,64,48,85,2,1
2198,18,83,71,44,4,1
2199,23,46,42,55,8,0
2200,23,78,47,71,1,1
2201,24,67,74,41,4,1
2202,18,47,92,47,3,1
2203,23,60,52,64,7,1
2204,21,55,91,65,3,1
2205,21,62,72,39,7,1
2206,21,82,66,66,5,1
2207,18,74,100,50,5,1
2208,23,100,59,56,5,1
2209,18,57,92,98,4,1
2210,21,82,67,78,5,1
2211,24,36,100,74,2,1
2212,23,54,64,71,6,1
2213,23,93,68,50,6,1
2214,22,80,82,77,4,1
2215,22,37,74,97,4,1
2216,19,89,85,49,5,1
2217,20,46,47,78,7,1
2218,22,74,65,43,6,1
2219,18,100,73,99,8,1
2220,22,50,97,78,6,1
2221,19,68,82,54,5,1
2222,23,78,82,67,4,1
2223,19,40,95,40,3,1
2224,23,98,46,65,7,1
2225,24,56,90,100,8,1
2226,24,52,52,52,3,1
2227,23,46,61,62,5,1
2228,20,86,62,99,3,1
2229,22,85,86,79,2,1
2230,18,82,50,92,2,1
2231,18,53,92,81,2,1
2232,21,40,43,100,4,1
2233,23,61,60,86,4,1
2234,18,87,62,70,4,1
2235,20,82,70,35,4,1
2236,23,41,43,73,4,1
2237,20,93,81,35,5,1
2238,18,45,85,48,8,1
2239,18,49,91,57,3,1
2240,21,98,66,77,5,1
2241,18,37,91,56,8,1
2242,23,57,88,94,3,1
2243,24,87,50,61,5,1
2244,23,71,96,90,2,1
2245,23,43,90,36,1,1
2246,21,49,57,73,4,1
2247,21,37,51,85,1,1
2248,18,51,72,53,1,1
2249,19,60,64,96,2,1
2250,19,55,92,97,1,1
2251,21,55,56,39,1,1
2252,18,45,51,95,2,1
2253,19,72,49,41,8,1
2254,18,69,82,84,3,1
2255,18,48,66,80,5,1
2256,18,48,74,48,6,1
2257,22,44,91,99,1,1
2258,23,46,92,99,8,1
2259,18,72,50,91,4,1
2260,22,68,62,96,2,1
2261,21,75,35,54,7,1
2262,19,44,75,60,7,1
2263,23,51,82,78,1,1
2264,24,51,65,96,6,1
2265,19,96,70,79,3,1
2266,23,35,67,45,8,0
2267,24,46,67,68,3,1
2268,19,38,57,80,6,1
2269,23,76,94,66,4,1
2270,19,47,64,39,1,1
2271,19,38,79,97,4,1
2272,24,53,73,63,3,1
2273,19,36,79,82,7,1
2274,19,46,46,50,3,0
2275,24,40,66,59,5,1
2276,21,42,90,63,3,1
2277,18,85,58,86,2,1
2278,20,45,47,80,5,1
2279,22,97,54,59,4,1
2280,20,91,90,57,3,1
2281,20,46,87,68,6,1
2282,23,36,88,68,2,1
2283,18,42,68,66,5,1
2284,23,45,62,63,2,1
2285,18,87,84,43,5,1
2286,24,44,36,100,5,1
2287,24,42,60,91,5,1
2288,18,70,85,73,8,1
2289,19,48,81,41,8,1
2290,21,88,60,42,6,1
2291,19,55,95,52,4,1
2292,21,84,57,83,5,1
2293,23,73,71,50,5,1
2294,21,54,75,55,8,1
2295,23,41,86,44,2,1
2296,24,43,83,38,5,1
2297,20,35,61,78,4,1
2298,24,60,40,42,7,0
2299,24,72,100,89,6,1
2300,20,72,58,53,6,1
2301,21,95,72,98,2,1
2302,21,78,62,74,7,1
2303,23,78,62,85,5,1
2304,19,96,100,43,2,1
2305,23,40,95,64,8,1
2306,19,51,80,90,6,1
2307,24,85,77,78,4,1
2308,20,72,93,93,2,1
2309,24,58,36,49,4,0
2310,18,85,49,95,8,1
2311,21,44,71,57,8,1
2312,19,55,54,81,7,1
2313,23,91,69,51,7,1
2314,20,73,68,91,3,1
2315,19,67,65,88,5,1
2316,23,93,53,86,4,1
2317,21,52,58,56,5,1
2318,24,90,73,73,7,1
2319,21,91,88,47,4,1
2320,22,82,73,100,1,1
2321,18,76,51,86,7,1
2322,22,61,53,48,1,1
2323,20,86,82,97,1,1
2324,19,76,69,62,7,1
2325,20,66,66,80,4,1
2326,24,60,81,62,6,1
2327,23,59,81,36,6,1
2328,21,57,98,51,5,1
2329,22,91,80,93,1,1
2330,22,86,69,86,5,1
2331,24,65,51,38,4,1
2332,22,98,76,37,5,1
2333,24,67,63,71,5,1
2334,20,36,51,58,1,0
2335,21,52,48,69,7,1
2336,19,81,58,36,6,1
2337,23,67,91,67,2,1
2338,19,69,84,44,3,1
2339,20,85,91,96,4,1
2340,23,52,95,77,4,1
2341,22,64,73,93,4,1
2342,18,78,89,43,3,1
2343,20,87,70,94,2,1
2344,20,44,71,97,6,1
2345,21,86,48,86,5,1
2346,19,83,61,57,6,1
2347,20,45,65,64,8,1
2348,20,100,78,77,4,1
2349,22,92,82,55,5,1
2350,22,70,91,77,1,1
2351,23,67,56,41,6,1
2352,24,81,38,50,1,1
2353,24,47,80,57,1,1
2354,18,74,93,92,7,1
2355,24,76,68,65,6,1
2356,21,53,45,40,4,0
2357,18,53,65,99,3,1
2358,23,92,45,93,4,1
2359,22,57,90,62,1,1
2360,24,88,72,52,1,1
2361,19,99,55,44,4,1
2362,22,46,44,41,3,0
2363,21,58,60,71,3,1
2364,22,68,42,79,7,1
2365,21,87,42,50,5,1
2366,21,42,94,48,2,1
2367,21,52,68,45,1,1
2368,23,91,50,68,8,1
2369,21,39,47,94,3,1
2370,21,60,56,47,6,1
2371,19,64,61,73,7,1
2372,18,88,98,78,1,1
2373,20,47,36,62,2,0
2374,18,63,60,74,6,1
2375,21,37,64,50,1,1
2376,19,92,42,84,7,1
2377,22,36,72,62,7,1
2378,19,62,95,94,3,1
2379,21,36,99,46,5,1
2380,19,41,80,50,4,1
2381,24,60,77,87,8,1
2382,19,50,93,88,7,1
2383,21,57,80,83,6,1
2384,23,74,69,70,4,1
2385,24,94,73,96,3,1
2386,19,66,85,60,8,1
2387,20,49,38,90,3,1
2388,20,47,85,56,8,1
2389,19,39,39,83,8,1
2390,23,86,89,36,6,1
2391,22,75,54,87,2,1
2392,21,87,58,41,8,1
2393,20,84,70,54,7,1
2394,22,49,68,64,6,1
2395,19,41,88,93,1,1
2396,22,74,68,100,2,1
2397,24,62,51,37,8,1
2398,18,66,39,90,4,1
2399,20,49,52,51,1,1
2400,19,99,89,86,2,1
2401,21,38,87,41,4,1
2402,23,45,84,39,1,1
2403,24,60,79,88,5,1
2404,19,95,47,95,7,1
2405,21,71,50,50,6,1
2406,23,57,47,93,6,1
2407,23,74,54,81,6,1
2408,19,57,100,82,8,1
2409,24,50,81,98,5,1
2410,22,95,53,84,7,1
2411,22,65,79,75,2,1
2412,23,87,71,56,7,1
2413,22,59,88,88,3,1
2414,18,78,40,39,1,1
2415,23,46,48,51,2,0
2416,23,43,38,75,3,1
2417,21,46,89,69,6,1
2418,22,88,68,74,6,1
2419,24,88,61,56,6,1
2420,23,62,41,82,3,1
2421,24,90,37,87,1,1
2422,18,92,81,44,1,1
2423,21,76,36,52,3,1
2424,19,72,59,83,4,1
2425,24,87,94,64,6,1
2426,23,67,58,53,2,1
2427,18,90,49,89,1,1
2428,20,85,48,94,7,1
2429,18,77,88,55,3,1
2430,18,49,40,60,8,0
2431,21,72,52,62,4,1
2432,19,49,54,73,5,1
2433,20,39,96,67,8,1
2434,22,88,74,74,8,1
2435,22,85,73,63,3,1
2436,24,44,86,54,7,1
2437,18,46,66,54,4,1
2438,21,38,61,46,5,0
2439,21,52,86,59,4,1
2440,22,70,97,59,1,1
2441,24,59,97,38,8,1
2442,24,70,51,38,3,1
2443,24,43,83,43,7,1
2444,20,95,57,49,5,1
2445,19,87,47,60,4,1
2446,20,52,57,66,8,1
2447,23,77,91,86,5,1
2448,23,69,96,66,8,1
2449,19,97,88,43,2,1
2450,22,38,54,47,7,0
2451,19,75,86,90,3,1
2452,21,79,57,78,1,1
2453,23,84,69,64,8,1
2454,18,62,68,50,5,1
2455,18,76,67,46,6,1
2456,22,35,80,100,4,1
2457,21,73,79,52,6,1
2458,20,51,53,47,5,1
2459,21,69,49,58,7,1
2460,18,80,100,46,6,1
2461,18,76,73,94,4,1
2462,23,73,52,94,5,1
2463,21,83,93,35,1,1
2464,21,96,66,77,1,1
2465,18,72,55,89,3,1
2466,20,57,74,74,1,1
2467,22,56,61,98,5,1
2468,24,38,36,68,7,0
2469,22,83,73,68,5,1
2470,21,93,90,82,1,1
2471,22,36,47,67,2,1
2472,18,83,90,64,5,1
2473,18,65,100,63,3,1
2474,21,74,90,57,2,1
2475,21,82,62,68,1,1
2476,24,85,98,49,7,1
2477,24,77,98,87,4,1
2478,23,89,90,51,5,1
2479,21,83,75,98,4,1
2480,20,91,75,95,6,1
2481,22,49,38,91,3,1
2482,21,61,91,71,2,1
2483,19,98,64,41,8,1
2484,23,64,80,42,4,1
2485,19,70,90,55,8,1
2486,18,83,65,95,3,1
2487,24,89,41,63,4,1
2488,22,90,88,59,4,1
2489,21,78,42,92,3,1
2490,19,65,89,48,8,1
2491,22,92,78,100,5,1
2492,18,87,47,88,4,1
2493,24,57,54,64,3,1
2494,20,62,66,52,4,1
2495,23,50,94,88,7,1
2496,22,71,84,55,8,1
2497,22,55,61,87,5,1
2498,20,51,59,50,7,1
2499,22,71,86,62,7,1
2500,18,53,55,38,3,0
2501,18,64,52,89,7,1
2502,20,79,73,49,4,1
2503,23,52,49,98,8,1
2504,21,96,87,99,1,1
2505,19,70,72,50,5,1
2506,21,86,82,54,4,1
2507,22,53,86,98,2,1
2508,19,78,62,67,3,1
2509,20,41,50,92,4,1
2510,20,78,50,73,5,1
2511,23,68,69,70,7,1
2512,19,100,51,55,5,1
2513,18,89,86,97,2,1
2514,19,44,46,40,7,0
2515,22,76,82,58,2,1
2516,18,75,56,87,6,1
2517,24,44,83,84,6,1
2518,24,44,86,46,4,1
2519,24,94,35,90,1,1
2520,20,85,100,49,7,1
2521,19,55,98,74,8,1
2522,24,42,42,75,5,1
2523,21,99,59,40,8,1
2524,23,64,100,67,1,1
2525,21,83,85,77,7,1
2526,24,43,87,55,7,1
2527,23,51,49,99,7,1
2528,22,92,84,51,7,1
2529,21,91,72,42,1,1
2530,19,96,74,98,4,1
2531,19,86,100,62,3,1
2532,21,95,73,47,3,1
2533,24,74,51,47,3,1
2534,19,72,41,72,2,1
2535,22,77,73,59,7,1
2536,18,97,69,96,7,1
2537,24,53,85,57,5,1
2538,22,84,81,55,2,1
2539,23,67,70,88,5,1
2540,22,47,98,97,8,1
2541,24,96,47,64,6,1
2542,23,77,52,66,5,1
2543,24,83,55,58,5,1
2544,19,70,99,41,8,1
2545,18,44,42,35,4,0
2546,24,40,82,37,3,1
2547,24,91,77,62,7,1
2548,19,35,87,77,2,1
2549,20,92,61,80,6,1
2550,19,55,53,35,8,0
2551,23,90,57,72,2,1
2552,19,54,84,69,7,1
2553,19,88,85,88,4,1
2554,18,59,77,58,5,1
2555,19,62,85,62,8,1
2556,24,39,75,56,6,1
2557,18,55,45,50,3,1
2558,21,52,86,47,7,1
2559,20,81,57,96,1,1
2560,18,91,83,77,1,1
2561,23,53,72,66,4,1
2562,21,99,81,91,3,1
2563,18,37,41,99,1,1
2564,18,76,100,83,1,1
2565,20,55,96,67,8,1
2566,24,74,63,53,8,1
2567,23,59,72,70,7,1
2568,22,89,67,49,6,1
2569,22,86,63,58,6,1
2570,18,78,57,61,7,1
2571,19,90,37,83,2,1
2572,23,89,79,57,7,1
2573,21,100,42,67,3,1
2574,19,53,63,75,1,1
2575,19,41,36,90,6,1
2576,23,97,84,63,7,1
2577,24,76,99,65,6,1
2578,18,76,54,99,6,1
2579,18,93,86,52,8,1
2580,18,54,71,40,2,1
2581,18,51,61,86,3,1
2582,22,61,81,74,5,1
2583,18,81,40,99,6,1
2584,22,36,94,76,3,1
2585,22,97,79,66,4,1
2586,24,96,78,44,2,1
2587,18,53,52,43,5,0
2588,20,51,99,95,6,1
2589,21,73,59,45,7,1
2590,19,73,61,42,6,1
2591,22,70,41,83,2,1
2592,23,74,78,58,8,1
2593,23,79,63,67,2,1
2594,21,38,78,53,1,1
2595,23,59,70,36,6,1
2596,20,64,53,89,8,1
2597,23,63,40,45,3,0
2598,19,85,59,51,2,1
2599,19,58,65,76,2,1
2600,22,48,43,95,4,1
2601,18,52,71,37,4,1
2602,24,76,61,69,4,1
2603,20,91,47,100,2,1
2604,22,46,75,35,5,1
2605,20,51,100,41,8,1
2606,18,64,58,54,3,1
2607,23,57,78,77,2,1
2608,23,35,94,40,7,1
2609,24,66,43,89,7,1
2610,18,43,36,55,1,0
2611,22,49,90,85,7,1
2612,24,62,64,80,8,1
2613,18,58,56,69,8,1
2614,21,94,47,42,6,1
2615,19,69,50,50,5,1
2616,24,61,79,98,5,1
2617,24,54,99,36,3,1
2618,22,99,45,35,5,1
2619,20,83,54,92,3,1
2620,21,35,97,35,7,1
2621,22,44,46,41,5,0
2622,18,81,96,52,6,1
2623,18,93,76,66,3,1
2624,18,96,92,79,4,1
2625,18,52,39,67,4,1
2626,20,80,61,83,5,1
2627,21,66,62,67,5,1
2628,23,61,60,62,7,1
2629,19,52,83,87,3,1
2630,20,73,55,78,8,1
2631,20,83,35,89,7,1
2632,23,78,92,44,8,1
2633,23,88,89,48,3,1
2634,19,68,60,70,6,1
2635,19,70,59,68,2,1
2636,23,52,67,52,4,1
2637,18,72,40,50,2,1
2638,20,93,57,71,2,1
2639,22,43,64,75,1,1
2640,19,85,88,59,3,1
2641,19,69,45,42,1,1
2642,23,39,65,52,8,1
2643,21,48,40,82,1,1
2644,22,64,45,52,8,1
2645,22,38,46,52,2,0
2646,19,73,100,90,1,1
2647,18,98,87,57,6,1
2648,21,59,70,69,3,1
2649,22,62,51,40,2,1
2650,19,100,62,60,3,1
2651,22,56,56,95,6,1
2652,24,65,41,49,5,1
2653,21,57,49,66,1,1
2654,21,82,45,46,2,1
2655,24,54,58,39,8,1
2656,20,72,64,98,4,1
2657,24,89,100,61,3,1
2658,23,35,95,79,7,1
2659,23,41,75,69,6,1
2660,19,91,85,60,1,1
2661,21,46,78,57,3,1
2662,20,39,47,47,6,0
2663,20,84,46,37,3,1
2664,22,76,43,63,5,1
2665,22,46,82,100,7,1
2666,24,52,83,98,6,1
2667,20,100,87,62,3,1
2668,24,51,90,70,8,1
2669,24,96,74,40,7,1
2670,22,75,58,45,5,1
2671,21,68,67,72,5,1
2672,24,79,57,68,5,1
2673,18,92,88,80,1,1
2674,21,85,87,63,6,1
2675,20,68,83,94,3,1
2676,20,78,83,88,3,1
2677,24,49,94,43,7,1
2678,21,84,99,44,7,1
2679,22,66,66,92,6,1
2680,22,37,55,86,5,1
2681,23,85,52,68,3,1
2682,20,82,94,69,3,1
2683,19,51,47,67,5,1
2684,23,41,58,66,4,1
2685,22,47,64,89,4,1
2686,21,100,36,42,5,1
2687,22,38,59,80,7,1
2688,21,44,84,48,1,1
2689,23,51,48,42,7,0
2690,20,86,40,88,7,1
2691,22,40,64,55,8,1
2692,24,43,64,48,8,1
2693,21,55,72,36,3,1
2694,20,58,92,95,7,1
2695,19,38,75,51,3,1
2696,21,58,91,82,4,1
2697,23,93,70,42,7,1
2698,19,37,98,90,5,1
2699,19,74,50,51,6,1
2700,18,82,48,46,6,1
2701,22,88,65,72,7,1
2702,21,69,100,52,1,1
2703,19,90,99,60,7,1
2704,18,74,89,71,5,1
2705,23,80,74,75,4,1
2706,20,47,59,76,4,1
2707,24,61,59,75,7,1
2708,24,40,37,81,8,1
2709,21,51,60,48,3,1
2710,19,70,74,35,2,1
2711,24,36,72,51,1,1
2712,22,86,72,89,1,1
2713,24,100,41,87,2,1
2714,24,86,64,65,6,1
2715,24,77,53,96,6,1
2716,18,56,69,42,6,1
2717,19,89,67,64,4,1
2718,22,94,67,100,5,1
2719,19,92,72,79,1,1
2720,21,46,44,52,2,0
2721,21,73,91,79,3,1
2722,21,47,62,53,7,1
2723,23,75,72,84,3,1
2724,24,91,50,59,7,1
2725,23,87,55,72,4,1
2726,18,46,40,70,1,1
2727,21,47,75,90,5,1
2728,22,91,49,73,1,1
2729,19,74,37,97,7,1
2730,24,79,77,41,6,1
2731,20,69,81,92,3,1
2732,22,37,48,93,1,1
2733,24,39,100,82,3,1
2734,23,45,63,39,2,0
2735,23,90,38,70,2,1
2736,22,44,60,59,3,1
2737,23,68,46,79,5,1
2738,21,65,36,53,8,1
2739,18,100,51,41,5,1
2740,19,75,69,92,8,1
2741,18,97,44,100,1,1
2742,24,66,77,73,3,1
2743,19,54,55,52,4,1
2744,19,91,49,35,5,1
2745,18,84,69,97,7,1
2746,22,59,94,37,5,1
2747,19,46,78,55,6,1
2748,18,73,39,64,2,1
2749,19,51,52,45,5,0
2750,20,79,55,56,7,1
2751,22,45,85,91,5,1
2752,21,57,75,37,7,1
2753,19,72,58,64,8,1
2754,20,36,58,79,6,1
2755,21,71,72,70,8,1
2756,21,83,78,98,7,1
2757,24,86,91,88,5,1
2758,19,67,93,84,6,1
2759,18,56,68,65,3,1
2760,19,39,57,63,3,1
2761,20,52,77,93,2,1
2762,21,72,74,70,1,1
2763,19,71,81,45,6,1
2764,18,98,75,45,5,1
2765,24,44,81,60,1,1
2766,19,76,54,87,3,1
2767,22,82,99,48,5,1
2768,24,78,58,98,1,1
2769,18,50,70,44,6,1
2770,20,88,79,65,6,1
2771,21,69,36,70,1,1
2772,19,62,62,44,7,1
2773,18,36,60,60,6,1
2774,24,47,57,54,4,1
2775,22,75,70,78,3,1
2776,18,93,40,96,2,1
2777,23,87,69,43,2,1
2778,22,79,72,58,4,1
2779,24,54,69,46,1,1
2780,20,58,87,94,6,1
2781,21,95,72,50,4,1
2782,24,92,93,63,4,1
2783,20,61,77,66,6,1
2784,19,60,38,69,3,1
2785,18,41,39,77,6,1
2786,23,76,79,87,8,1
2787,22,81,59,54,6,1
2788,22,87,45,42,7,1
2789,18,93,63,76,5,1
2790,23,72,68,50,1,1
2791,18,87,48,87,2,1
2792,19,49,58,79,2,1
2793,20,60,93,85,4,1
2794,24,82,73,40,7,1
2795,22,53,60,67,4,1
2796,19,43,77,49,4,1
2797,20,98,70,48,1,1
2798,19,88,73,73,4,1
2799,23,85,95,97,4,1
2800,22,73,50,39,5,1
2801,24,38,93,86,1,1
2802,18,37,40,50,3,0
2803,18,98,90,72,7,1
2804,20,63,42,87,3,1
2805,24,45,61,87,6,1
2806,21,92,61,80,5,1
2807,23,61,80,49,2,1
2808,20,55,75,93,6,1
2809,21,73,59,84,3,1
2810,19,80,52,43,1,1
2811,23,100,46,60,2,1
2812,19,70,85,37,8,1
2813,24,99,73,81,4,1
2814,22,97,44,39,1,1
2815,23,69,88,96,2,1
2816,21,65,63,39,3,1
2817,22,62,75,44,6,1
2818,18,35,43,97,4,1
2819,21,59,97,59,4,1
2820,20,77,71,78,7,1
2821,18,97,48,59,1,1
2822,18,85,73,64,6,1
2823,20,36,74,48,4,1
2824,23,98,88,77,2,1
2825,18,43,37,62,7,0
2826,24,36,89,53,7,1
2827,21,68,67,76,5,1
2828,22,94,53,54,3,1
2829,18,95,68,45,1,1
2830,21,65,84,88,6,1
2831,19,44,81,58,8,1
2832,21,70,80,51,8,1
2833,22,83,90,62,5,1
2834,21,83,91,84,8,1
2835,20,37,85,89,5,1
2836,22,39,88,44,1,1
2837,23,95,62,55,2,1
2838,19,60,53,92,6,1
2839,20,39,61,68,3,1
2840,23,49,82,77,1,1
2841,21,50,53,45,6,0
2842,22,35,85,67,5,1
2843,19,50,41,92,5,1
2844,20,71,63,80,1,1
2845,23,37,77,95,6,1
2846,23,86,92,96,5,1
2847,19,81,42,35,1,1
2848,24,47,76,55,7,1
2849,21,89,76,96,1,1
2850,19,55,47,98,3,1
2851,23,100,60,90,1,1
2852,18,88,52,35,7,1
2853,20,61,76,55,6,1
2854,19,72,85,56,6,1
